tempo,posizione,velocita,input
6.325167037861914920e+00,3.556923572583275961e-02,-7.434145643110406931e-02,-8.365704202383035248e-01
6.369710467706013013e+00,3.038941390320135105e-02,-1.572737155253616237e-01,-9.415928578955174988e-01
6.414253897550111105e+00,2.198586802209275687e-02,-2.195622459996962872e-01,-9.293057752045098541e-01
6.458797327394209198e+00,1.177838314466377219e-02,-2.353877023559393100e-01,-8.840061918779319461e-01
6.503340757238307290e+00,1.592863274410913398e-03,-2.200324017286130474e-01,-8.813723873036679590e-01
6.547884187082405383e+00,-7.083725358089747008e-03,-1.691153735302221295e-01,-9.582204190735202909e-01
6.592427616926503475e+00,-1.344197088255752633e-02,-1.091211412228799138e-01,-1.097193510362952207e+00
6.636971046770601568e+00,-1.676567615225601354e-02,-4.025497982523005419e-02,-1.231684162760866785e+00
6.681514476614699660e+00,-1.711588512389109265e-02,1.653044676999828114e-02,-1.269713510407442181e+00
6.726057906458796865e+00,-1.566657880564347252e-02,4.506647208667373394e-02,-1.129250122438926418e+00
6.770601336302894957e+00,-1.376469081318290252e-02,4.129997433583767336e-02,-7.734818081189736017e-01
6.815144766146993049e+00,-1.180169365653355694e-02,3.841775601165713788e-02,-2.341220224289644047e-01
6.859688195991091142e+00,-1.044339281595511003e-02,2.072926166183370125e-02,3.858644176969296957e-01
6.904231625835189234e+00,-9.792441943394526380e-03,8.137900419746404296e-03,9.326297272885806233e-01
6.948775055679287327e+00,-9.849441123915218810e-03,-7.959929774150649104e-03,1.240319879704512296e+00
6.993318485523385419e+00,-1.036210400206340719e-02,-1.400301614484017118e-02,1.177913056827195160e+00
7.037861915367483512e+00,-1.098661683280702066e-02,-1.141092964953315143e-02,6.904848849220107665e-01
7.082405345211581604e+00,-1.134051688857904382e-02,-3.042227595562295873e-03,-1.776702950107393875e-01
7.126948775055678809e+00,-1.122899129343328528e-02,8.254786366804956269e-03,-1.285894881772479348e+00
7.171492204899776901e+00,-1.070768283830165687e-02,1.366626918374457510e-02,-2.426622971990175959e+00
7.216035634743874994e+00,-9.994151140596981703e-03,1.536305819761415482e-02,-3.374432385154167768e+00
7.260579064587973086e+00,-9.509184477074838354e-03,3.742559145208330506e-03,-3.941867719919498469e+00
7.305122494432071178e+00,-9.655823381932977442e-03,-1.011523233567338323e-02,-4.026915151003221283e+00
7.349665924276169271e+00,-1.049925573552220291e-02,-2.488101960492273071e-02,-3.638975831374409609e+00
7.394209354120267363e+00,-1.189043027474246533e-02,-3.453465944816872663e-02,-2.895915864891054792e+00
7.438752783964365456e+00,-1.343034113457752289e-02,-3.627480491645344862e-02,-1.992680110742000910e+00
7.483296213808463548e+00,-1.494537407870856136e-02,-2.889015871395933521e-02,-1.149815686074897592e+00
7.527839643652561641e+00,-1.588165823259671955e-02,-9.310872934066041079e-03,-5.558273455575594157e-01
7.572383073496658845e+00,-1.579986671629690989e-02,1.367772125272097641e-02,-3.189899481287469252e-01
7.616926503340756938e+00,-1.480682632156160236e-02,3.087934218614879142e-02,-4.415827779818090049e-01
7.661469933184855030e+00,-1.323182656700108359e-02,3.514240648287571961e-02,-8.232401249220915318e-01
7.706013363028953123e+00,-1.161683682743968292e-02,3.387576291995349209e-02,-1.292013401942661455e+00
7.750556792873051215e+00,-1.062237194181844639e-02,9.814236434442230941e-03,-1.654108282131553587e+00
7.795100222717149308e+00,-1.080406235178518921e-02,-2.009958514468714388e-02,-1.748246608263659407e+00
7.839643652561247400e+00,-1.222520266691485939e-02,-4.252572157703598393e-02,-1.489596224820942005e+00
7.884187082405345492e+00,-1.437636691475938956e-02,-5.041584772951177018e-02,-8.914459618362000626e-01
7.928730512249443585e+00,-1.648795934134578145e-02,-3.667103051718723083e-02,-5.929782361759955434e-02
7.973273942093540789e+00,-1.735290184324933538e-02,2.290004877805643709e-03,8.400963547463857761e-01
8.017817371937638882e+00,-1.611105800644320463e-02,5.159512671223616398e-02,1.625274558946356862e+00
8.062360801781737862e+00,-1.251125242206668590e-02,1.105353575936200705e-01,2.148621875239465684e+00
8.106904231625835067e+00,-6.418053574706745687e-03,1.665673062460002740e-01,2.333288519206692779e+00
8.151447661469932271e+00,1.819422857779440803e-03,1.928113751952044153e-01,2.188632716510427123e+00
8.195991091314031252e+00,1.052524095986401981e-02,1.992008687515796905e-01,1.800893879347708282e+00
8.240534521158128456e+00,1.906280956009544919e-02,1.746801469185138289e-01,1.303093407913384016e+00
8.285077951002227437e+00,2.519991115013378580e-02,9.448287726267100284e-02,8.340496945040501986e-01
8.329621380846324641e+00,2.762903938974496307e-02,1.014494843691311765e-02,4.991792023959230606e-01
8.374164810690423622e+00,2.615699433596222270e-02,-7.818446795936685734e-02,3.446830385697018384e-01
8.418708240534520826e+00,2.087216992812935060e-02,-1.522615904222290595e-01,3.521930309536922543e-01
8.463251670378619806e+00,1.331146104668898961e-02,-1.921859122241193762e-01,4.544024869771555730e-01
8.507795100222717011e+00,4.386747171298392874e-03,-2.025638210166972875e-01,5.656518866095304743e-01
8.552338530066815991e+00,-4.555072916685590570e-03,-1.877621098788257725e-01,6.168751373051528653e-01
8.596881959910913196e+00,-1.216353932701934835e-02,-1.447687491072531529e-01,5.831141834027070425e-01
8.641425389755010400e+00,-1.726466168196593570e-02,-8.554681308742359547e-02,4.943243254329507952e-01
8.685968819599109381e+00,-1.971534109831768813e-02,-2.736999384572043337e-02,4.256331865206325338e-01
8.730512249443206585e+00,-1.957246332062444194e-02,3.115696569279835515e-02,4.699029762377248121e-01
8.775055679287305566e+00,-1.723782530852879802e-02,6.941154040510885692e-02,7.013119135586417530e-01
8.819599109131402770e+00,-1.389447336891176318e-02,7.949527594574361256e-02,1.141886935457302688e+00
8.864142538975501751e+00,-1.058749476141619510e-02,6.788044376188852314e-02,1.742448837861612754e+00
8.908685968819598955e+00,-8.107543254423357423e-03,4.707733731510213571e-02,2.385347598319492946e+00
8.953229398663697935e+00,-6.416850115430556591e-03,2.962100449209009723e-02,2.909845199293398910e+00
8.997772828507795140e+00,-5.418984693419172730e-03,1.516720197038746477e-02,3.153980306099539721e+00
9.042316258351892344e+00,-4.974766055113099238e-03,7.635857418834091775e-03,3.001345659376192465e+00
9.086859688195991325e+00,-4.550778877210414665e-03,9.054567346213798426e-03,2.419101301035670559e+00
9.131403118040088529e+00,-3.901538309243263343e-03,1.734213565862354270e-02,1.475458209199838722e+00
9.175946547884187510e+00,-2.887078124036102523e-03,2.507761531847514658e-02,3.303386441133515650e-01
9.220489977728284714e+00,-1.625801172501162295e-03,3.111769743344585532e-02,-7.995714799512264603e-01
9.265033407572383695e+00,-2.273555727437877208e-04,3.161794149118522801e-02,-1.692769512563690792e+00
9.309576837416480899e+00,9.411481548507381846e-04,1.975902391442807202e-02,-2.178154247977830416e+00
9.354120267260579880e+00,1.483750199879781389e-03,4.454103816342875298e-03,-2.178473234663639069e+00
9.398663697104677084e+00,1.286293881295091576e-03,-1.091636967861812565e-02,-1.729897212506696702e+00
9.443207126948774288e+00,4.566278134671428526e-04,-2.295110684610262089e-02,-9.720380623779880658e-01
9.487750556792873269e+00,-5.003477172903990052e-04,-1.766620370540850429e-02,-1.108355661628079858e-01
9.532293986636970473e+00,-1.208840834360138143e-03,-1.034280047481147928e-02,6.357526450840177423e-01
9.576837416481069454e+00,-1.241895776125176518e-03,8.606055661792197040e-03,1.094549325472453427e+00
9.621380846325166658e+00,-3.453197545227702368e-04,2.943703974719228192e-02,1.181059619203957523e+00
9.665924276169265639e+00,1.306664029615488363e-03,3.859310840337183690e-02,9.187126247818061531e-01
9.710467706013362843e+00,3.189138529021045068e-03,4.074856898734460775e-02,4.285674019576403704e-01
9.755011135857461824e+00,4.854856841552920507e-03,2.957100143800185307e-02,-1.071902678664055641e-01
9.799554565701559028e+00,5.851690056857059528e-03,1.082520841866595369e-02,-4.974431839932463850e-01
9.844097995545656232e+00,5.641504317921026621e-03,-1.872853838503512475e-02,-5.953541520517221519e-01
9.888641425389755213e+00,4.179686545323280621e-03,-4.484309817623249178e-02,-3.379327576489932206e-01
9.933184855233852417e+00,2.065148496629433481e-03,-4.478842985067132271e-02,2.385740024134072601e-01
9.977728285077951398e+00,4.443243918159500293e-04,-2.476369418803315778e-02,1.010989674842128316e+00
1.002227171492204860e+01,1.278120841296258076e-04,1.293547707891777414e-02,1.804891063496574022e+00
1.006681514476614758e+01,1.850573549242129964e-03,6.367422254065527309e-02,2.442911698721587310e+00
1.011135857461024479e+01,5.781093876214037260e-03,1.163670791635178919e-01,2.791708775546110299e+00
1.015590200445434377e+01,1.214946971418611951e-02,1.658343736916793321e-01,2.794509502094304043e+00
1.020044543429844097e+01,2.038180860812359094e-02,1.914847631504509595e-01,2.480757132579948898e+00
1.024498886414253818e+01,2.907479179173893050e-02,1.949737229362176194e-01,1.951288982374367986e+00
1.028953229398663716e+01,3.658755693110840590e-02,1.496369970293754958e-01,1.344627853818401775e+00
1.033407572383073436e+01,4.197239412329613339e-02,8.563447308693673821e-02,7.952526571480836859e-01
1.037861915367483334e+01,4.383178309452499116e-02,-3.764219896454690933e-03,3.966189747852170155e-01
1.042316258351893055e+01,4.150870905054629412e-02,-9.726990191748816073e-02,1.797377880231619818e-01
1.046770601336302953e+01,3.533328343362859836e-02,-1.708052565977441761e-01,1.129607299462871417e-01
1.051224944320712673e+01,2.655966857022498684e-02,-2.183158211039329943e-01,1.218789468806061316e-01
1.055679287305122571e+01,1.661256640808092197e-02,-2.226079651614832344e-01,1.219898292560935849e-01
1.060133630289532292e+01,7.450367904843107833e-03,-1.890507567208422612e-01,5.292181457814937318e-02
1.064587973273942012e+01,-2.632558925908731209e-04,-1.511030781907936327e-01,-9.730662169847092979e-02
1.069042316258351910e+01,-5.585170242882674455e-03,-9.120104065924886094e-02,-2.862058308447186228e-01
