tempo,posizione,velocita,input
2.806236080178173609e+00,5.683168388543925059e-03,2.372072864556378641e-02,9.586036403437560027e-01
2.850779510022271701e+00,6.987158048002795573e-03,3.193536409961653111e-02,7.256862111630495438e-01
2.895322939866369794e+00,8.257031565705029441e-03,2.222305525243347540e-02,3.608322385235315233e-01
2.939866369710467886e+00,8.778678369264920553e-03,3.838655521050393649e-05,6.067609479697932962e-02
2.984409799554565534e+00,8.251838534043766729e-03,-2.253103303821984982e-02,-1.215524039662196909e-02
3.028953229398663627e+00,6.953798036124049682e-03,-3.303389656816401593e-02,1.833375963364776151e-01
3.073496659242761719e+00,5.580171900019706421e-03,-2.558815955436552492e-02,5.437984255023408098e-01
3.118040089086859812e+00,4.887682199351443303e-03,-4.011158542695167362e-03,8.762103792725124407e-01
3.162583518930957460e+00,5.265744999707589434e-03,2.024637349423260083e-02,1.001194374361874750e+00
3.207126948775055553e+00,6.533137068645917568e-03,3.406007670949708077e-02,8.498653035163623581e-01
3.251670378619153645e+00,8.028323210286784917e-03,2.988952155720560333e-02,5.021835410750894457e-01
3.296213808463251738e+00,8.954977475408470652e-03,9.819254220557191784e-03,1.455829422789782224e-01
3.340757238307349830e+00,8.823610584151788533e-03,-1.541292245278478093e-02,-2.483313171841361466e-02
3.385300668151447478e+00,7.709391334920824047e-03,-3.212209463872280762e-02,8.837280165413985422e-02
3.429844097995545571e+00,6.231084233774325867e-03,-3.102421458734544793e-02,4.307011018516567202e-01
3.474387527839643663e+00,5.212222187200158882e-03,-1.234318059206862030e-02,8.225379475586879208e-01
3.518930957683741756e+00,5.248147609326475442e-03,1.406448907338881532e-02,1.054032676263239043e+00
3.563474387527839404e+00,6.370843614846908795e-03,3.406422878710485547e-02,9.981814223827969457e-01
3.608017817371937497e+00,8.018475293044679403e-03,3.659998587288322558e-02,6.815189126397018793e-01
3.652561247216035589e+00,9.341432588804871387e-03,1.993857634205599416e-02,2.733672969450827717e-01
3.697104677060133682e+00,9.636938788899956920e-03,-7.154418768097997594e-03,-2.449332035320495038e-03
3.741648106904231774e+00,8.762336313866435356e-03,-3.011855875562788679e-02,1.231671769764686175e-02
3.786191536748329423e+00,7.210725263260243760e-03,-3.610483940120118307e-02,3.224846461801709196e-01
3.830734966592427515e+00,5.861967927923919172e-03,-2.123570890415954482e-02,7.721957484218049395e-01
3.875278396436525608e+00,5.523421339683183204e-03,7.100868765037407319e-03,1.124581676470524538e+00
3.919821826280623700e+00,6.472375682345512388e-03,3.388486549496247391e-02,1.187998171517005375e+00
3.964365256124721792e+00,8.298854042820130728e-03,4.445199081282431852e-02,9.220748790018030716e-01
4.008908685968819441e+00,1.009149653481460074e-02,3.247708377538619656e-02,4.654737414337953294e-01
4.053452115812917533e+00,1.093635375958336604e-02,3.737505374967621530e-03,6.742932540832927146e-02
4.097995545657015626e+00,1.040346640068653440e-02,-2.640725812892933538e-02,-4.359970222872988632e-02
4.142538975501113718e+00,8.811567138393322160e-03,-4.130835547443619665e-02,2.144170181206761505e-01
4.187082405345211811e+00,7.092603690389978968e-03,-3.180749049281434565e-02,7.254714341558259338e-01
4.231625835189309903e+00,6.290213363052079079e-03,-1.787296353825431477e-03,1.229291278675504140e+00
4.276169265033407996e+00,7.011452468693829890e-03,3.333711072000831305e-02,1.456373657012652201e+00
4.320712694877505200e+00,9.051530377994802465e-03,5.455875843507118628e-02,1.275125609231926749e+00
4.365256124721603292e+00,1.147560631620976428e-02,4.947753411099124060e-02,7.719447871531167626e-01
4.409799554565701385e+00,1.308371849570359041e-02,1.958837913496183636e-02,2.170893187082475473e-01
4.454342984409799477e+00,1.307204384407837337e-02,-1.984974588331949244e-02,-7.179874576059763758e-02
4.498886414253897570e+00,1.150041465566215698e-02,-4.704854199002199422e-02,9.924025879913522807e-02
4.543429844097995662e+00,9.311139202418463462e-03,-4.566396069625297538e-02,6.853618513104265952e-01
4.587973273942093755e+00,7.891780226838437939e-03,-1.390517978288396961e-02,1.409929144138388324e+00
4.632516703786191847e+00,8.309014728044612427e-03,3.326358688218230414e-02,1.898559024604116185e+00
4.677060133630289940e+00,1.071467241459661546e-02,7.102320443163638586e-02,1.877163040092660218e+00
4.721603563474387144e+00,1.416861191218462060e-02,7.774610366814020679e-02,1.331940863203520120e+00
4.766146993318485237e+00,1.707720122119005257e-02,4.723993010629199546e-02,5.417670219969387135e-01
4.810690423162583329e+00,1.802766028914706137e-02,-6.234564163052819241e-03,-4.565085920536084835e-02
4.855233853006681422e+00,1.660110725950295074e-02,-5.401514891105061583e-02,-4.162609495390545700e-02
4.899777282850779514e+00,1.373981155840269842e-02,-6.703188102677644367e-02,6.637675925753256934e-01
4.944320712694877606e+00,1.134955407363104178e-02,-3.231093128518813806e-02,1.808396490914166321e+00
4.988864142538975699e+00,1.139960071593013394e-02,3.795954336087282999e-02,2.854627489222735015e+00
5.033407572383073791e+00,1.477151075955833795e-02,1.101893279836026474e-01,3.246552753226372712e+00
5.077951002227171884e+00,2.064415650905786909e-02,1.444746373774773995e-01,2.712607234226460218e+00
5.122494432071269088e+00,2.670416353686360517e-02,1.165336008554463260e-01,1.462872198809817226e+00
5.167037861915367181e+00,3.019347253850074297e-02,3.379493260337932542e-02,1.673887649563398361e-01
5.211581291759465273e+00,2.949834793754742973e-02,-6.240645134608298339e-02,-3.013739955534024961e-01
5.256124721603563366e+00,2.533005665515988825e-02,-1.117728676911864671e-01,7.348806475030836838e-01
5.300668151447661458e+00,2.102603011260277890e-02,-6.237046178539266961e-02,3.397873558557241935e+00
5.345211581291759551e+00,2.149428797798656060e-02,1.012677932146880816e-01,7.097847592614442647e+00
5.389755011135857643e+00,3.122882076911800975e-02,3.428438546920662966e-01,1.067810863799173227e+01
5.434298440979955735e+00,5.200367652658553774e-02,5.807194429078894604e-01,1.282156969374118916e+01
5.478841870824053828e+00,8.139996859251114047e-02,7.141993714802796767e-01,1.256196833067114582e+01
5.523385300668151032e+00,1.128925781223096142e-01,6.634665309311265080e-01,9.687495252132503509e+00
5.567928730512249125e+00,1.373600044906075346e-01,4.035534138637573154e-01,4.862010156490818247e+00
5.612472160356347217e+00,1.463396197040332525e-01,-2.121820371731814037e-02,-5.952968656643211620e-01
5.657015590200445310e+00,1.345846476352652032e-01,-5.050066135799656797e-01,-5.187042523603517807e+00
5.701559020044543402e+00,1.023409300914913389e-01,-9.191282083728575802e-01,-7.778219573823982103e+00
5.746102449888641495e+00,5.542656975535939501e-02,-1.151648169947264488e+00,-7.981584980943310370e+00
5.790645879732739587e+00,3.283036622745427735e-03,-1.148233970244701974e+00,-6.238090192091492625e+00
5.835189309576837680e+00,-4.361818611853827965e-02,-9.273505103863792787e-01,-3.574112465856745136e+00
5.879732739420935772e+00,-7.722088129208506957e-02,-5.681250670447051121e-01,-1.152600510135874945e+00
5.924276169265032976e+00,-9.381135447411007022e-02,-1.810545939545376015e-01,1.849066548466735682e-01
5.968819599109131069e+00,-9.442571675497220263e-02,1.340862605372750704e-01,1.970343049918572009e-01
6.013363028953229161e+00,-8.380127657090917503e-02,3.190845433717516277e-01,-7.568377343104979449e-01
6.057906458797327254e+00,-6.804170725954461485e-02,3.689639321188877830e-01,-1.966336541631892310e+00
6.102449888641425346e+00,-5.236273946045805205e-02,3.233882738469484042e-01,-2.736573365535736713e+00
6.146993318485523439e+00,-3.977722967705711599e-02,2.411622251713877174e-01,-2.698723390763647867e+00
6.191536748329621531e+00,-3.069028667901692320e-02,1.722020167812937097e-01,-1.933114577049656502e+00
6.236080178173719624e+00,-2.387360030861422275e-02,1.399534438359089639e-01,-8.701943365892548243e-01
6.280623608017817716e+00,-1.776975643847099676e-02,1.376010393182015568e-01,-3.940413351677807263e-02
6.325167037861914920e+00,-1.156058352375122569e-02,1.395454158949185897e-01,2.003999281275138933e-01
6.369710467706013013e+00,-5.632482088478691674e-03,1.212220304999272052e-01,-1.807088420897306480e-01
6.414253897550111105e+00,-1.217376010142867497e-03,7.240054900162844198e-02,-9.016894157321179160e-01
6.458797327394209198e+00,5.056958760887613402e-04,3.419609532946718544e-03,-1.539636481488277031e+00
6.503340757238307290e+00,-8.467617395448073575e-04,-6.120841964262450918e-02,-1.753909563273309491e+00
6.547884187082405383e+00,-4.518081633103813478e-03,-9.704905575018347996e-02,-1.450203452282701422e+00
6.592427616926503475e+00,-8.878841639477065215e-03,-9.216424640798802359e-02,-8.080063228467336822e-01
6.636971046770601568e+00,-1.221094795671876301e-02,-5.319836454122232883e-02,-1.681937130510331446e-01
6.681514476614699660e+00,-1.343043743032489371e-02,-1.660184620320914739e-03,1.526911616521091641e-01
6.726057906458796865e+00,-1.253733779898967733e-02,3.773339718744506827e-02,2.282986957940748296e-02
6.770601336302894957e+00,-1.049927696905698926e-02,4.874483255192952474e-02,-4.492542372958623353e-01
6.815144766146993049e+00,-8.630925636151186645e-03,3.108236274771269958e-02,-9.854662843689643292e-01
6.859688195991091142e+00,-7.944654794982469390e-03,-9.026105296400729894e-04,-1.291612157776690140e+00
6.904231625835189234e+00,-8.628246802068273782e-03,-2.714535283493683601e-02,-1.210365231674966235e+00
6.948775055679287327e+00,-1.004345420951452059e-02,-3.232221478638680479e-02,-7.953376943740790850e-01
6.993318485523385419e+00,-1.114886800831656026e-02,-1.387776138969812334e-02,-2.723142401248562772e-01
7.037861915367483512e+00,-1.108332514057214745e-02,1.753830893782638498e-02,8.673895316607294070e-02
7.082405345211581604e+00,-9.653965263133704525e-03,4.443861251671425705e-02,1.076633259808840171e-01
7.126948775055678809e+00,-7.413010759005933883e-03,5.214709728059634813e-02,-1.992464438597159049e-01
7.171492204899776901e+00,-5.360343292574718845e-03,3.656950290929888298e-02,-6.523888572496781002e-01
7.216035634743874994e+00,-4.385396963157272426e-03,5.931651365892978700e-03,-1.000841260659905974e+00
7.260579064587973086e+00,-4.815954398054902302e-03,-2.370897140500370648e-02,-1.058607334644749098e+00
7.305122494432071178e+00,-6.259267511532400421e-03,-3.747601601349238171e-02,-7.999281230370860474e-01
7.349665924276169271e+00,-7.820768189809222670e-03,-2.915805674870699388e-02,-3.672740597167543086e-01
7.394209354120267363e+00,-8.605566836962896815e-03,-4.314887149623268525e-03,9.208738740332678141e-03
7.438752783964365456e+00,-8.167472184586558118e-03,2.302366357109379008e-02,1.357730821321301296e-01
7.483296213808463548e+00,-6.739152940698331720e-03,3.809970873873458341e-02,-4.371772078455865573e-02
7.527839643652561641e+00,-5.075666905641778963e-03,3.315349583845358938e-02,-4.219220585595006567e-01
7.572383073496658845e+00,-4.039011950949503507e-03,1.140497794206347254e-02,-7.890445390502327516e-01
7.616926503340756938e+00,-4.134183256297747390e-03,-1.511306009947324669e-02,-9.464090032336291980e-01
7.661469933184855030e+00,-5.241424927504229406e-03,-3.202184249263538562e-02,-8.114759302334352276e-01
7.706013363028953123e+00,-6.707817594966620708e-03,-3.044357895258471836e-02,-4.591108031884333363e-01
7.750556792873051215e+00,-7.692337203384299466e-03,-1.158102294448612804e-02,-7.866690509500684492e-02
7.795100222717149308e+00,-7.632572342767377643e-03,1.420915477488652635e-02,1.287735137849649325e-01
7.839643652561247400e+00,-6.534249388489783532e-03,3.290888056675793372e-02,5.754574552338020954e-02
7.884187082405345492e+00,-4.956984444699804974e-03,3.461217601419110113e-02,-2.478650629291564156e-01
7.928730512249443585e+00,-3.718785273226956744e-03,1.859198565863020777e-02,-6.186893740398097252e-01
7.973273942093540789e+00,-3.438125694248596320e-03,-6.402900871536110206e-03,-8.534670353173778867e-01
8.017817371937638882e+00,-4.221159834743446609e-03,-2.688551558858620974e-02,-8.259002862886427598e-01
8.062360801781737862e+00,-5.601028734220895103e-03,-3.198110495144533549e-02,-5.514837599857556061e-01
8.106904231625835067e+00,-6.798936242124441372e-03,-1.914496611603548268e-02,-1.779166200628781724e-01
8.151447661469932271e+00,-7.143330646451265600e-03,4.472500028691941965e-03,9.491041376273134933e-02
8.195991091314031252e+00,-6.428914428738021630e-03,2.606823760115528632e-02,1.222039266801490109e-01
8.240534521158128456e+00,-5.029241605443477738e-03,3.391263155952373154e-02,-1.085081569437530424e-01
8.285077951002227437e+00,-3.679473189488370252e-03,2.379894234570104766e-02,-4.712315793010191101e-01
8.329621380846324641e+00,-3.097297711542932371e-03,1.217828303639256760e-03,-7.694325647494875131e-01
8.374164810690423622e+00,-3.578311120695025407e-03,-2.170296787997482574e-02,-8.415669181299928470e-01
8.418708240534520826e+00,-4.848241456571562337e-03,-3.257426757983265808e-02,-6.477782968859262525e-01
8.463251670378619806e+00,-6.209622213815265551e-03,-2.555835490827824269e-02,-2.914250420273643560e-01
8.507795100222717011e+00,-6.911255062306049038e-03,-4.434512042319624196e-03,3.614324132810697865e-02
8.552338530066815991e+00,-6.563259576330304768e-03,1.936723898439778047e-02,1.581745155268567959e-01
8.596881959910913196e+00,-5.338865512007428572e-03,3.295340115187070373e-02,7.693692843924737623e-03
8.641425389755010400e+00,-3.895016126296930656e-03,2.885232393214902033e-02,-3.357651636823826835e-01
8.685968819599109381e+00,-3.006298609802622590e-03,9.100771143668763205e-03,-6.879210578012372457e-01
8.730512249443206585e+00,-3.160281025309238240e-03,-1.570214998979903645e-02,-8.581727612202515454e-01
8.775055679287305566e+00,-4.282239743408257013e-03,-3.223244592036882822e-02,-7.523453231338682601e-01
8.819599109131402770e+00,-5.769073478419692314e-03,-3.141097916090752895e-02,-4.246178136877823972e-01
8.864142538975501751e+00,-6.821534126545941018e-03,-1.349937297993740806e-02,-5.015813661654172639e-02
8.908685968819598955e+00,-6.857783732051474235e-03,1.192646338145940052e-02,1.678185696019860451e-01
8.953229398663697935e+00,-5.850597957004385376e-03,3.113595019459357641e-02,1.074851157670109192e-01
8.997772828507795140e+00,-4.338757578615056419e-03,3.349081009384206886e-02,-2.043147123338755478e-01
9.042316258351892344e+00,-3.147065203462358178e-03,1.736638224218473719e-02,-6.038683701547671312e-01
9.086859688195991325e+00,-2.945972515642021530e-03,-8.872341713987893716e-03,-8.765549200420743592e-01
9.131403118040088529e+00,-3.877338105945593583e-03,-3.111419160611701706e-02,-8.720796639260445238e-01
9.175946547884187510e+00,-5.475086028636862515e-03,-3.719305703992122070e-02,-5.874562512223883148e-01
9.220489977728284714e+00,-6.890559132281948510e-03,-2.342315199260442543e-02,-1.722394441722591985e-01
9.265033407572383695e+00,-7.365757994662876056e-03,3.164073747088536753e-03,1.486864230600130621e-01
9.309576837416480899e+00,-6.631594432446753090e-03,2.825256369615687657e-02,1.951811087196348993e-01
9.354120267260579880e+00,-5.078829831845203813e-03,3.803387311673042670e-02,-6.891849036627784031e-02
9.398663697104677084e+00,-3.564663859861269893e-03,2.658160937864110715e-02,-5.116433863724971776e-01
9.443207126948774288e+00,-2.949719392452612894e-03,-5.738693478188304498e-04,-8.991762288098217315e-01
9.487750556792873269e+00,-3.638732917351381047e-03,-2.912832302750030522e-02,-1.019647535454116127e+00
9.532293986636970473e+00,-5.330039982278707983e-03,-4.345736719321648817e-02,-7.994193442458981114e-01
9.576837416481069454e+00,-7.169291141705389989e-03,-3.519016406793352286e-02,-3.486345486443613861e-01
9.621380846325166658e+00,-8.179709723630686907e-03,-8.056834369466039925e-03,9.132557829059115284e-02
9.665924276169265639e+00,-7.812468966688891625e-03,2.377436898032581417e-02,2.739411272035392475e-01
9.710467706013362843e+00,-6.256336662318532846e-03,4.275563521797124539e-02,8.197869968681459341e-02
9.755011135857461824e+00,-4.366302778672667868e-03,3.771731819253798523e-02,-4.022534762214401427e-01
9.799554565701559028e+00,-3.237904257462597465e-03,1.011310520515756872e-02,-9.319034986258678543e-01
9.844097995545656232e+00,-3.597461598995328313e-03,-2.607090229583685498e-02,-1.222007362545477926e+00
9.888641425389755213e+00,-5.397882852423755394e-03,-5.134026382073907796e-02,-1.103493046108382725e+00
9.933184855233852417e+00,-7.785587985588132004e-03,-5.110075009005551200e-02,-6.227176323052517892e-01
9.977728285077951398e+00,-9.543294419374338117e-03,-2.401515825514676308e-02,-2.945057957770991219e-02
1.002227171492204860e+01,-9.724122652251700541e-03,1.634238343349558864e-02,3.468450460749895603e-01
1.006681514476614758e+01,-8.210150187914311976e-03,4.825890297672949525e-02,2.723578720708935696e-01
1.011135857461024479e+01,-5.836983221858878940e-03,5.293617573464008685e-02,-2.557519223286440768e-01
1.015590200445434377e+01,-3.982471912738079142e-03,2.542741070565750564e-02,-9.901703958830960772e-01
1.020044543429844097e+01,-3.869386360831460897e-03,-2.170169627370883633e-02,-1.549268146839970939e+00
1.024498886414253818e+01,-5.844448923952600544e-03,-6.390269659781458444e-02,-1.615678996818900703e+00
1.028953229398663716e+01,-9.128299696243437344e-03,-7.718005444323743081e-02,-1.117010747712422480e+00
1.033407572383073436e+01,-1.213060039367547423e-02,-5.150620415224288484e-02,-2.896519120968539251e-01
1.037861915367483334e+01,-1.328762304655638042e-02,2.278027837808834638e-03,4.192092293159558336e-01
1.042316258351893055e+01,-1.192714907332029922e-02,5.603728978005945854e-02,5.740731215756983419e-01
1.046770601336302953e+01,-8.762758964005530615e-03,7.851423386441490349e-02,-8.546083642271273817e-03
1.051224944320712673e+01,-5.675565990258160665e-03,5.184991838918064089e-02,-1.128237830497724747e+00
1.055679287305122571e+01,-4.777363523502969889e-03,-1.642413236009453853e-02,-2.259323060192450328e+00
1.060133630289532292e+01,-7.286509277874747559e-03,-9.415321585998895348e-02,-2.791586113530516666e+00
1.064587973273942012e+01,-1.266898402567592785e-02,-1.387667126346254498e-01,-2.350228188139778407e+00
1.069042316258351910e+01,-1.868772655273825620e-02,-1.194424374809796713e-01,-1.040957725095207120e+00
1.073496659242761631e+01,-2.234200845484081779e-02,-3.629944169095053463e-02,5.128091793386621022e-01
1.077951002227171529e+01,-2.150818552567552999e-02,7.330322687394166814e-02,1.385126891443347441e+00
1.082405345211581249e+01,-1.636150039701494974e-02,1.460193824955949016e-01,7.417162075902665741e-01
1.086859688195991147e+01,-9.980200165935048523e-03,1.199002604024887730e-01,-1.752541961187358943e+00
1.091314031180400868e+01,-7.625512077386781100e-03,-3.549896944304364865e-02,-5.699622304175964160e+00
1.095768374164810766e+01,-1.476556711709930969e-02,-2.979530614963038504e-01,-1.003016102569484147e+01
1.100222717149220486e+01,-3.466892295206103203e-02,-5.924288225496170401e-01,-1.335853356858854646e+01
1.104677060133630206e+01,-6.643860687544048127e-02,-8.130277849155836956e-01,-1.449825054284641013e+01
1.109131403118040105e+01,-1.045697686246085945e-01,-8.629885266158517920e-01,-1.292797287247835847e+01
1.113585746102449825e+01,-1.400092029974156493e-01,-6.916677174927152727e-01,-9.011902614410546519e+00
1.118040089086859723e+01,-1.631276707413845672e-01,-3.185398762776339154e-01,-3.878206833321875546e+00
1.122494432071269443e+01,-1.666642814578372100e-01,1.689829822407006299e-01,9.975428137521479277e-01
1.126948775055679342e+01,-1.482353270851862748e-01,6.441799002412050834e-01,4.333237355461122320e+00
1.131403118040089062e+01,-1.112713588581228652e-01,9.840615103504326555e-01,5.485112655002644999e+00
1.135857461024498960e+01,-6.378688645814055425e-02,1.109757638712699945e+00,4.621921167504648764e+00
1.140311804008908680e+01,-1.576095283282142462e-02,1.011069201955923313e+00,2.572818284947851364e+00
1.144766146993318401e+01,2.376232790338830489e-02,7.445482563944283427e-01,4.321310135885991777e-01
1.149220489977728299e+01,4.946175935269162688e-02,4.061186394891690421e-01,-8.988671095635786257e-01
1.153674832962138019e+01,6.038654077372789669e-02,9.654647790444670363e-02,-1.038718374295449554e+00
1.158129175946547917e+01,5.950371339105779700e-02,-1.160740164386816209e-01,-1.973305465289286742e-01
1.162583518930957638e+01,5.181757962834696030e-02,-2.109970152709589319e-01,1.011470967202997340e+00
1.167037861915367536e+01,4.211323311345190057e-02,-2.125740452548860737e-01,1.907170385639313626e+00
1.171492204899777256e+01,3.353624789030094921e-02,-1.699011459683532621e-01,2.064445935403397492e+00
1.175946547884187154e+01,2.694102345440656243e-02,-1.297381897525080041e-01,1.477163307789833180e+00
1.180400890868596875e+01,2.154902770678247120e-02,-1.174436095961109150e-01,5.072198618543432014e-01
1.184855233853006595e+01,1.609843487415360541e-02,-1.303074019393523353e-01,-3.346558364953200471e-01
1.189309576837416493e+01,9.908060191520127666e-03,-1.457085581347238867e-01,-6.552915512484813743e-01
1.193763919821826214e+01,3.431390838267005597e-03,-1.394228978867144420e-01,-3.607878018778430951e-01
1.198218262806236112e+01,-2.004123446014917723e-03,-9.922120702360032185e-02,3.260370426675388567e-01
1.202672605790645832e+01,-5.009425539450707704e-03,-3.296693860945023452e-02,1.006046242288330061e+00
1.207126948775055730e+01,-4.901174764855912441e-03,3.597113731295625838e-02,1.319448984116853074e+00
1.211581291759465451e+01,-2.150623871496253146e-03,8.176288110651723506e-02,1.123903245321841826e+00
1.216035634743875349e+01,1.800074663764393307e-03,8.892879017472861414e-02,5.493926238213839852e-01
1.220489977728285069e+01,5.226659876242075245e-03,6.006344878569390422e-02,-8.838157796332801741e-02
1.224944320712694790e+01,6.885503835463240539e-03,1.362596267647710017e-02,-4.625019649270323274e-01
1.229398663697104688e+01,6.545263414066864079e-03,-2.595242477234942224e-02,-4.031754272106042314e-01
1.233853006681514408e+01,4.949165150400352056e-03,-4.068908589922152347e-02,2.501382857102935064e-02
1.238307349665924306e+01,3.346157403465622234e-03,-2.723462421714826359e-02,5.706180157631104422e-01
1.242761692650334027e+01,2.775727695490044430e-03,2.850318300768848317e-03,9.360129311042890699e-01
1.247216035634743925e+01,3.556957876893075427e-03,3.016334044818924642e-02,9.340035768053052134e-01
1.251670378619153645e+01,5.174998891731305214e-03,3.844480512678018908e-02,5.790987800223847959e-01
